arrest_id_univ,person_id,filing_date_univ,age_at_arrest,sex,race,arrest_id_event,filing_date_event,charge_degree,offense_category,y,current_charge_felony,num_fel_arrests_last_year
7197240,1790946,2016-04-25,51.27945205479452,M,White,7197240,2016-04-25,misdemeanor,other,0,0,0
7197240,1790946,2016-04-25,51.27945205479452,M,White,7199371,2016-04-24,misdemeanor,other,0,0,0
7197240,1790946,2016-04-25,51.27945205479452,M,White,6787346,2016-08-02,misdemeanor,other,0,0,0
6566103,1792449,2016-10-05,61.81917808219178,M,Black,6566103,2016-10-05,felony,other,0,1,0
6858454,1796824,2016-07-11,31.92054794520548,F,White,6858454,2016-07-11,misdemeanor,property,0,0,0
6858454,1796824,2016-07-11,31.92054794520548,F,White,5013608,2017-10-15,misdemeanor,drug,0,0,0
5296398,1798249,2017-08-25,26.197260273972603,M,Black,5296398,2017-08-25,misdemeanor,violent,0,0,0
5050151,1799216,2017-10-08,31.065753424657533,M,White,5050151,2017-10-08,misdemeanor,property,0,0,0
5754726,1799436,2017-05-19,21.367123287671237,M,White,5754726,2017-05-19,felony,drug,0,1,0
5754726,1799436,2017-05-19,21.367123287671237,M,White,5675576,2017-06-06,misdemeanor,drug,0,0,0
5381622,1800283,2017-08-09,30.75068493150685,M,Black,5381622,2017-08-09,misdemeanor,drug,0,0,0
5784691,1800486,2017-05-11,33.04383561643836,M,White,5784691,2017-05-11,felony,other,0,1,0
5728587,1801200,2017-05-26,54.44109589041096,M,White,10878603,2013-01-11,misdemeanor,violent,0,0,1
5728587,1801200,2017-05-26,54.44109589041096,M,White,5728587,2017-05-26,misdemeanor,violent,0,0,1
5728587,1801200,2017-05-26,54.44109589041096,M,White,5788931,2017-05-10,misdemeanor,violent,0,0,1
5728587,1801200,2017-05-26,54.44109589041096,M,White,5819528,2017-05-02,felony,violent,0,1,1
5728587,1801200,2017-05-26,54.44109589041096,M,White,5590422,2017-06-26,misdemeanor,other,0,0,1
6027429,1802254,2017-03-09,24.63287671232877,F,White,6027429,2017-03-09,misdemeanor,drug,0,0,0
4599708,1803390,2017-12-23,26.704109589041096,F,White,9168663,2014-08-11,misdemeanor,property,0,0,0
4599708,1803390,2017-12-23,26.704109589041096,F,White,4599708,2017-12-23,misdemeanor,property,0,0,0
4599708,1803390,2017-12-23,26.704109589041096,F,White,8681359,2015-01-29,misdemeanor,property,0,0,0
4599708,1803390,2017-12-23,26.704109589041096,F,White,8681358,2015-01-29,misdemeanor,property,0,0,0
4599708,1803390,2017-12-23,26.704109589041096,F,White,5181184,2017-09-14,misdemeanor,property,0,0,0
5564862,1804725,2017-07-02,25.945205479452056,M,White,5564861,2017-07-02,misdemeanor,other,0,0,0
5564862,1804725,2017-07-02,25.945205479452056,M,White,5564859,2017-07-02,misdemeanor,other,0,0,0
5564862,1804725,2017-07-02,25.945205479452056,M,White,5564860,2017-07-02,misdemeanor,other,0,0,0
5564862,1804725,2017-07-02,25.945205479452056,M,White,5564862,2017-07-02,misdemeanor,other,0,0,0
7349807,1805696,2016-03-15,29.40821917808219,F,White,7349806,2016-03-15,misdemeanor,property,0,0,0
7349807,1805696,2016-03-15,29.40821917808219,F,White,7349807,2016-03-15,misdemeanor,property,0,0,0
7349807,1805696,2016-03-15,29.40821917808219,F,White,3591810,2018-06-15,misdemeanor,drug,0,0,0
7349807,1805696,2016-03-15,29.40821917808219,F,White,6506288,2016-10-23,misdemeanor,other,0,0,0
7349807,1805696,2016-03-15,29.40821917808219,F,White,9079417,2020-11-30,misdemeanor,drug,0,0,0
5290353,1806016,2017-08-27,22.063013698630137,M,White,5290353,2017-08-27,felony,drug,0,1,0
5290353,1806016,2017-08-27,22.063013698630137,M,White,4269585,2018-02-27,misdemeanor,other,0,0,0
5290353,1806016,2017-08-27,22.063013698630137,M,White,5147741,2017-09-20,misdemeanor,drug,0,0,0
3247709,1814816,2018-07-31,28.065753424657533,M,White,3247709,2018-07-31,misdemeanor,violent,0,0,0
3631787,1817697,2018-06-08,50.76712328767123,M,White,3631787,2018-06-08,misdemeanor,property,0,0,0
4798059,1880894,2017-11-18,19.931506849315067,F,Black,4798059,2017-11-18,misdemeanor,other,0,0,0
7581199,1960076,2016-01-09,21.28767123287671,M,Black,7581199,2016-01-09,misdemeanor,other,0,0,0
4328012,1985162,2018-02-15,36.55342465753424,M,White,4328012,2018-02-15,misdemeanor,property,0,0,0
4328012,1985162,2018-02-15,36.55342465753424,M,White,3176983,2018-08-13,misdemeanor,other,0,0,0
2673567,1985673,2018-11-19,18.172602739726027,M,Other,2673567,2018-11-19,misdemeanor,property,0,0,0
3455754,1987171,2018-07-11,49.12054794520548,M,White,3455754,2018-07-11,misdemeanor,violent,0,0,0
6182084,1992727,2017-01-30,27.421917808219177,F,Other,8792018,2014-12-18,misdemeanor,property,0,0,0
6182084,1992727,2017-01-30,27.421917808219177,F,Other,6142360,2017-02-08,misdemeanor,property,0,0,0
6182084,1992727,2017-01-30,27.421917808219177,F,Other,8921890,2014-11-03,felony,property,0,1,0
6182084,1992727,2017-01-30,27.421917808219177,F,Other,6182084,2017-01-30,misdemeanor,property,0,0,0
6182084,1992727,2017-01-30,27.421917808219177,F,Other,7778898,2015-11-08,misdemeanor,violent,0,0,0
6182084,1992727,2017-01-30,27.421917808219177,F,Other,6491621,2016-10-27,misdemeanor,property,0,0,0
6075194,2018384,2017-02-24,32.26849315068493,F,White,6075194,2017-02-24,misdemeanor,other,0,0,0
4667353,2022714,2017-12-10,36.29041095890411,M,Black,4667353,2017-12-10,misdemeanor,drug,0,0,0
6411247,2079709,2016-11-17,76.73972602739725,F,White,6411247,2016-11-17,misdemeanor,property,0,0,0
6710623,2080856,2016-08-24,50.40547945205479,F,White,6710623,2016-08-24,misdemeanor,property,0,0,0
6397938,2106053,2016-11-21,47.74520547945205,F,White,8274183,2015-06-09,misdemeanor,property,0,0,0
6397938,2106053,2016-11-21,47.74520547945205,F,White,8167255,2015-07-12,misdemeanor,property,0,0,0
6397938,2106053,2016-11-21,47.74520547945205,F,White,8379497,2015-05-04,misdemeanor,violent,0,0,0
6397938,2106053,2016-11-21,47.74520547945205,F,White,6476446,2016-11-01,misdemeanor,property,0,0,0
6397938,2106053,2016-11-21,47.74520547945205,F,White,6934708,2016-06-18,misdemeanor,violent,0,0,0
6397938,2106053,2016-11-21,47.74520547945205,F,White,5337389,2017-08-17,misdemeanor,violent,0,0,0
6397938,2106053,2016-11-21,47.74520547945205,F,White,6397938,2016-11-21,felony,violent,0,1,0
6672666,2108170,2016-09-03,26.4986301369863,M,White,8504503,2015-03-25,felony,violent,0,1,0
6672666,2108170,2016-09-03,26.4986301369863,M,White,6624252,2016-09-18,misdemeanor,violent,0,0,0
6672666,2108170,2016-09-03,26.4986301369863,M,White,6672666,2016-09-03,misdemeanor,other,0,0,0
5927377,2119515,2017-04-04,22.58904109589041,M,Black,7784903,2015-11-05,misdemeanor,other,1,0,0
5927377,2119515,2017-04-04,22.58904109589041,M,Black,5919570,2017-04-06,felony,property,1,1,0
5927377,2119515,2017-04-04,22.58904109589041,M,Black,5927377,2017-04-04,misdemeanor,property,1,0,0
5927377,2119515,2017-04-04,22.58904109589041,M,Black,1373232,2019-06-30,felony,violent,1,1,0
5927377,2119515,2017-04-04,22.58904109589041,M,Black,9395520,2020-12-04,misdemeanor,drug,1,0,0
6725485,2129116,2016-08-19,24.04931506849315,F,Black,6725485,2016-08-19,misdemeanor,violent,0,0,0
6403657,2134220,2016-11-20,23.07945205479452,M,White,6296913,2016-12-28,misdemeanor,property,0,0,0
6403657,2134220,2016-11-20,23.07945205479452,M,White,6403657,2016-11-20,misdemeanor,property,0,0,0
6524956,2134683,2016-10-18,33.87397260273973,M,White,6524956,2016-10-18,misdemeanor,drug,0,0,0
5014497,2143682,2017-10-14,54.484931506849314,M,White,9332389,2014-06-18,felony,property,0,1,0
5014497,2143682,2017-10-14,54.484931506849314,M,White,7234808,2016-04-14,misdemeanor,violent,0,0,0
5014497,2143682,2017-10-14,54.484931506849314,M,White,7292363,2016-03-30,misdemeanor,violent,0,0,0
5014497,2143682,2017-10-14,54.484931506849314,M,White,6860513,2016-07-10,felony,violent,0,1,0
5014497,2143682,2017-10-14,54.484931506849314,M,White,5014497,2017-10-14,misdemeanor,property,0,0,0
5014497,2143682,2017-10-14,54.484931506849314,M,White,4437585,2018-01-26,misdemeanor,property,0,0,0
3013581,2154819,2018-09-16,58.61369863013699,F,White,3013581,2018-09-16,misdemeanor,violent,0,0,0
3365244,2156291,2018-07-26,19.27945205479452,M,Black,2864966,2018-10-14,misdemeanor,property,0,0,0
3365244,2156291,2018-07-26,19.27945205479452,M,Black,2986395,2018-09-20,misdemeanor,property,0,0,0
3365244,2156291,2018-07-26,19.27945205479452,M,Black,3365244,2018-07-26,misdemeanor,violent,0,0,0
5249584,2196821,2017-09-04,28.054794520547944,M,White,5249584,2017-09-04,misdemeanor,other,0,0,0
5249584,2196821,2017-09-04,28.054794520547944,M,White,5957332,2017-03-29,misdemeanor,violent,0,0,0
4763108,2202943,2017-11-23,48.704109589041096,F,White,4763108,2017-11-23,misdemeanor,property,0,0,0
4763108,2202943,2017-11-23,48.704109589041096,F,White,9545427,2014-04-14,misdemeanor,other,0,0,0
7276076,2248903,2016-04-04,33.21095890410959,M,White,5065069,2017-10-04,misdemeanor,property,0,0,0
7276076,2248903,2016-04-04,33.21095890410959,M,White,7276076,2016-04-04,misdemeanor,other,0,0,0
7276076,2248903,2016-04-04,33.21095890410959,M,White,7276075,2016-04-04,misdemeanor,property,0,0,0
7276076,2248903,2016-04-04,33.21095890410959,M,White,11036674,2012-11-14,misdemeanor,drug,0,0,0
7276076,2248903,2016-04-04,33.21095890410959,M,White,5610688,2017-06-20,misdemeanor,other,0,0,0
7276076,2248903,2016-04-04,33.21095890410959,M,White,5610687,2017-06-20,misdemeanor,property,0,0,0
7276076,2248903,2016-04-04,33.21095890410959,M,White,5799158,2017-05-08,misdemeanor,other,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,21330662,2012-01-08,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,8047009,2015-08-18,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,7610621,2015-12-30,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,7636898,2015-12-19,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,8114808,2015-07-28,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,8140323,2015-07-20,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,8144139,2015-07-19,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,8145543,2015-07-18,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,7848029,2015-10-17,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,6444587,2016-11-12,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,6783800,2016-08-03,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,6488989,2016-10-28,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,7346520,2016-03-16,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,6498737,2016-10-25,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,6794592,2016-07-30,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,6794593,2016-07-30,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,6562448,2016-10-06,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,6599230,2016-09-24,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,6303487,2016-12-26,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,6326138,2016-12-17,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,6280707,2017-01-03,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,5843570,2017-04-26,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,5847419,2017-04-25,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,5852991,2017-04-23,misdemeanor,property,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,6653435,2016-09-09,misdemeanor,other,0,0,0
5847419,2293944,2017-04-25,38.96712328767124,M,Other,6280708,2017-01-03,misdemeanor,other,0,0,0
5855566,2335717,2017-04-21,39.85479452054795,M,Black,5487142,2017-07-18,felony,violent,1,1,0
5855566,2335717,2017-04-21,39.85479452054795,M,Black,9639677,2014-03-13,misdemeanor,drug,1,0,0
5855566,2335717,2017-04-21,39.85479452054795,M,Black,5855566,2017-04-21,felony,violent,1,1,0
7063504,2384014,2016-05-12,37.93150684931507,F,mixed,7063504,2016-05-12,misdemeanor,drug,0,0,0
5804869,2392616,2017-05-05,25.912328767123288,F,Black,5804869,2017-05-05,felony,violent,0,1,0
5804869,2392616,2017-05-05,25.912328767123288,F,Black,5847285,2017-04-25,misdemeanor,violent,0,0,0
6193867,2400358,2017-01-26,40.93698630136986,F,mixed,6193867,2017-01-26,misdemeanor,drug,0,0,0
5936791,2401549,2017-04-02,50.57808219178082,M,mixed,5936791,2017-04-02,misdemeanor,violent,0,0,0
4500531,2406706,2018-01-16,25.15890410958904,F,Black,4120374,2018-03-26,misdemeanor,violent,0,0,0
4500531,2406706,2018-01-16,25.15890410958904,F,Black,4500531,2018-01-16,misdemeanor,violent,0,0,0
7603699,2452788,2016-01-03,26.33150684931507,M,Black,2330697,2019-01-28,felony,violent,1,1,0
7603699,2452788,2016-01-03,26.33150684931507,M,Black,2483707,2018-12-27,felony,violent,1,1,0
7603699,2452788,2016-01-03,26.33150684931507,M,Black,7603699,2016-01-03,felony,violent,1,1,0
7603699,2452788,2016-01-03,26.33150684931507,M,Black,179136,2020-02-26,felony,property,1,1,0
7603699,2452788,2016-01-03,26.33150684931507,M,Black,7305530,2016-03-28,felony,violent,1,1,0
5469978,2455042,2017-07-24,51.64657534246575,M,Black,5469978,2017-07-24,misdemeanor,property,0,0,0
5469978,2455042,2017-07-24,51.64657534246575,M,Black,5564167,2017-07-03,misdemeanor,property,0,0,0
5469978,2455042,2017-07-24,51.64657534246575,M,Black,5960268,2017-03-29,misdemeanor,property,0,0,0
5469978,2455042,2017-07-24,51.64657534246575,M,Black,5960269,2017-03-29,misdemeanor,property,0,0,0
6639316,2456906,2016-09-14,22.794520547945204,F,White,9237460,2014-07-19,misdemeanor,drug,1,0,0
6639316,2456906,2016-09-14,22.794520547945204,F,White,7417840,2016-02-25,misdemeanor,drug,1,0,0
6639316,2456906,2016-09-14,22.794520547945204,F,White,6639316,2016-09-14,misdemeanor,drug,1,0,0
6639316,2456906,2016-09-14,22.794520547945204,F,White,6196462,2017-01-26,felony,other,1,1,0
6192743,2497431,2017-01-27,18.84931506849315,M,Black,7792027,2015-11-04,misdemeanor,drug,1,0,1
6192743,2497431,2017-01-27,18.84931506849315,M,Black,7911304,2015-09-29,misdemeanor,other,1,0,1
6192743,2497431,2017-01-27,18.84931506849315,M,Black,7755250,2015-11-16,misdemeanor,drug,1,0,1
6192743,2497431,2017-01-27,18.84931506849315,M,Black,5919198,2017-04-07,felony,drug,1,1,1
6192743,2497431,2017-01-27,18.84931506849315,M,Black,5919197,2017-04-07,felony,drug,1,1,1
6192743,2497431,2017-01-27,18.84931506849315,M,Black,7948095,2015-09-17,misdemeanor,other,1,0,1
6192743,2497431,2017-01-27,18.84931506849315,M,Black,6192743,2017-01-27,felony,drug,1,1,1
6192743,2497431,2017-01-27,18.84931506849315,M,Black,6213863,2017-01-21,felony,drug,1,1,1
5560404,2497447,2017-07-04,55.80821917808219,F,Black,5560404,2017-07-04,felony,violent,0,1,0
5560404,2497447,2017-07-04,55.80821917808219,F,Black,3089778,2018-09-02,felony,violent,0,1,0
5560404,2497447,2017-07-04,55.80821917808219,F,Black,7911242,2015-09-29,misdemeanor,property,0,0,0
6747081,2498706,2016-08-13,22.81095890410959,M,Black,6747081,2016-08-13,misdemeanor,other,0,0,0
5769400,2508428,2017-05-16,35.37808219178082,M,White,5970937,2017-03-27,misdemeanor,property,0,0,0
5769400,2508428,2017-05-16,35.37808219178082,M,White,5769400,2017-05-16,misdemeanor,drug,0,0,0
5769400,2508428,2017-05-16,35.37808219178082,M,White,5485957,2017-07-19,misdemeanor,drug,0,0,0
5769400,2508428,2017-05-16,35.37808219178082,M,White,3866854,2018-04-26,misdemeanor,other,0,0,0
5769400,2508428,2017-05-16,35.37808219178082,M,White,1065649,2019-08-29,misdemeanor,other,0,0,0
5436833,2515355,2017-07-29,27.317808219178083,M,White,5436833,2017-07-29,misdemeanor,property,0,0,0
3050989,2529982,2018-09-10,55.57534246575342,F,White,3050989,2018-09-10,misdemeanor,other,0,0,0
5291736,2535391,2017-08-26,24.898630136986306,F,White,5291736,2017-08-26,misdemeanor,property,0,0,0
5291736,2535391,2017-08-26,24.898630136986306,F,White,11321232,2012-08-06,felony,drug,0,1,0
5291736,2535391,2017-08-26,24.898630136986306,F,White,20685570,2012-08-06,felony,drug,0,1,0
5291736,2535391,2017-08-26,24.898630136986306,F,White,20684588,2012-07-27,felony,drug,0,1,0
4751260,2537177,2017-11-27,28.175342465753424,F,White,5236544,2017-09-06,misdemeanor,drug,0,0,0
4751260,2537177,2017-11-27,28.175342465753424,F,White,4751260,2017-11-27,misdemeanor,drug,0,0,0
4751260,2537177,2017-11-27,28.175342465753424,F,White,20296435,2012-02-03,misdemeanor,drug,0,0,0
5118851,2556504,2017-09-26,39.15068493150685,F,White,1781416,2019-05-05,misdemeanor,violent,0,0,0
5118851,2556504,2017-09-26,39.15068493150685,F,White,767012,2019-10-26,misdemeanor,violent,0,0,0
5118851,2556504,2017-09-26,39.15068493150685,F,White,5118851,2017-09-26,misdemeanor,property,0,0,0
5118851,2556504,2017-09-26,39.15068493150685,F,White,280496,2020-02-05,misdemeanor,other,0,0,0
7272789,2557412,2016-04-05,23.60821917808219,M,Black,7272789,2016-04-05,felony,violent,0,1,0
7272789,2557412,2016-04-05,23.60821917808219,M,Black,1025700,2019-09-06,felony,other,0,1,0
7272789,2557412,2016-04-05,23.60821917808219,M,Black,772422,2019-10-25,felony,other,0,1,0
5052563,2558637,2017-10-07,19.43013698630137,F,White,1280132,2019-07-18,misdemeanor,violent,0,0,0
5052563,2558637,2017-10-07,19.43013698630137,F,White,979605,2019-09-14,misdemeanor,other,0,0,0
5052563,2558637,2017-10-07,19.43013698630137,F,White,5052563,2017-10-07,misdemeanor,violent,0,0,0
5052563,2558637,2017-10-07,19.43013698630137,F,White,477235,2019-12-26,misdemeanor,other,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,11349979,2012-07-27,misdemeanor,violent,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,6055237,2017-03-02,misdemeanor,other,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,5525027,2017-07-11,misdemeanor,violent,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,5435553,2017-07-30,misdemeanor,violent,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,4092756,2018-03-29,misdemeanor,violent,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,3474209,2018-07-09,misdemeanor,violent,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,846670,2019-10-10,misdemeanor,violent,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,788753,2019-10-22,misdemeanor,violent,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,8679678,2020-11-22,misdemeanor,violent,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,2830281,2018-10-20,misdemeanor,violent,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,9000846,2014-10-06,misdemeanor,other,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,5519404,2017-07-12,misdemeanor,other,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,6055238,2017-03-02,misdemeanor,other,0,0,0
6055237,2559192,2017-03-02,65.05205479452054,M,Black,815690,2019-10-16,misdemeanor,other,0,0,0
5035688,2570957,2017-10-11,27.24931506849315,M,White,8293527,2015-06-03,misdemeanor,drug,0,0,0
5035688,2570957,2017-10-11,27.24931506849315,M,White,7305403,2016-03-28,misdemeanor,property,0,0,0
5035688,2570957,2017-10-11,27.24931506849315,M,White,7522949,2016-01-29,misdemeanor,property,0,0,0
5035688,2570957,2017-10-11,27.24931506849315,M,White,5128622,2017-09-24,misdemeanor,property,0,0,0
5035688,2570957,2017-10-11,27.24931506849315,M,White,5035688,2017-10-11,misdemeanor,property,0,0,0
5035688,2570957,2017-10-11,27.24931506849315,M,White,5087810,2017-10-01,misdemeanor,property,0,0,0
3411394,2572349,2018-07-18,39.00821917808219,F,White,3990322,2018-04-06,misdemeanor,property,0,0,0
3411394,2572349,2018-07-18,39.00821917808219,F,White,3411394,2018-07-18,misdemeanor,property,0,0,0
6362220,2579110,2016-12-08,23.04383561643836,M,Black,6362219,2016-12-08,misdemeanor,drug,0,0,0
6362220,2579110,2016-12-08,23.04383561643836,M,Black,6362220,2016-12-08,felony,other,0,1,0
6598794,2581544,2016-09-25,36.64383561643836,F,Black,6598794,2016-09-25,misdemeanor,violent,0,0,0
7002347,2582339,2016-05-31,28.726027397260275,F,White,7002347,2016-05-31,felony,other,0,1,0
2532252,2582921,2018-12-16,24.85753424657534,M,White,2849380,2018-10-17,felony,violent,0,1,1
2532252,2582921,2018-12-16,24.85753424657534,M,White,7037958,2016-05-19,misdemeanor,other,0,0,1
2532252,2582921,2018-12-16,24.85753424657534,M,White,7277980,2016-04-04,misdemeanor,other,0,0,1
2532252,2582921,2018-12-16,24.85753424657534,M,White,2532252,2018-12-16,misdemeanor,other,0,0,1
7226797,2584613,2016-04-16,51.273972602739725,M,White,7226797,2016-04-16,misdemeanor,other,0,0,0
5298889,2591916,2017-08-25,28.843835616438355,F,White,5298889,2017-08-25,misdemeanor,other,0,0,0
5970690,2593687,2017-03-27,26.736986301369864,M,White,5970690,2017-03-27,misdemeanor,violent,0,0,0
3824510,2594951,2018-05-04,19.326027397260276,M,,3824510,2018-05-04,misdemeanor,violent,0,0,0
2700058,2597745,2018-11-14,56.92602739726028,M,White,2700059,2018-11-14,misdemeanor,violent,0,0,0
2700058,2597745,2018-11-14,56.92602739726028,M,White,2700058,2018-11-14,misdemeanor,violent,0,0,0
2700058,2597745,2018-11-14,56.92602739726028,M,White,3127257,2018-08-26,misdemeanor,violent,0,0,0
6304179,2601543,2016-12-25,18.410958904109588,,White,7142035,2020-10-20,misdemeanor,violent,0,0,0
6304179,2601543,2016-12-25,18.410958904109588,,White,6304179,2016-12-25,felony,other,0,1,0
6304179,2601543,2016-12-25,18.410958904109588,,White,2977689,2018-09-23,felony,other,0,1,0
6304179,2601543,2016-12-25,18.410958904109588,,White,2958622,2018-09-26,felony,other,0,1,0
5289194,2638329,2017-08-28,35.1013698630137,M,Other,5289194,2017-08-28,misdemeanor,other,0,0,0
5289194,2638329,2017-08-28,35.1013698630137,M,Other,5289195,2017-08-28,misdemeanor,other,0,0,0
3829189,2641039,2018-05-03,32.08767123287672,F,White,3829189,2018-05-03,misdemeanor,other,0,0,0
6542668,2662041,2016-10-13,39.73698630136986,M,White,6542668,2016-10-13,misdemeanor,other,0,0,0
6485644,2740186,2016-10-30,48.3013698630137,M,Black,11306711,2012-08-10,misdemeanor,violent,0,0,0
6485644,2740186,2016-10-30,48.3013698630137,M,Black,6485644,2016-10-30,misdemeanor,violent,0,0,0
6485644,2740186,2016-10-30,48.3013698630137,M,Black,11306710,2012-08-10,misdemeanor,other,0,0,0
5242551,2745399,2017-09-05,50.73424657534247,F,White,5242551,2017-09-05,misdemeanor,other,0,0,0
5242551,2745399,2017-09-05,50.73424657534247,F,White,5242552,2017-09-05,misdemeanor,other,0,0,0
6277542,2746168,2017-01-04,22.898630136986306,M,Black,6277542,2017-01-04,misdemeanor,violent,0,0,0
7477228,2757019,2016-02-10,20.542465753424658,M,White,3826739,2018-05-03,misdemeanor,other,0,0,0
7477228,2757019,2016-02-10,20.542465753424658,M,White,7477228,2016-02-10,misdemeanor,other,0,0,0
6313370,2792559,2016-12-21,50.71780821917808,M,White,6313370,2016-12-21,misdemeanor,other,0,0,0
6313370,2792559,2016-12-21,50.71780821917808,M,White,6313371,2016-12-21,misdemeanor,property,0,0,0
6313370,2792559,2016-12-21,50.71780821917808,M,White,6203119,2017-01-24,misdemeanor,other,0,0,0
6313370,2792559,2016-12-21,50.71780821917808,M,White,6203120,2017-01-24,misdemeanor,other,0,0,0
6313370,2792559,2016-12-21,50.71780821917808,M,White,3848838,2018-04-30,misdemeanor,violent,0,0,0
6313370,2792559,2016-12-21,50.71780821917808,M,White,1987047,2019-03-28,misdemeanor,other,0,0,0
6313370,2792559,2016-12-21,50.71780821917808,M,White,1987046,2019-03-28,misdemeanor,other,0,0,0
6313370,2792559,2016-12-21,50.71780821917808,M,White,5488284,2017-07-18,misdemeanor,other,0,0,0
6313370,2792559,2016-12-21,50.71780821917808,M,White,8847299,2014-11-29,misdemeanor,other,0,0,0
6313370,2792559,2016-12-21,50.71780821917808,M,White,283836,2020-02-04,misdemeanor,other,0,0,0
4662342,2793559,2017-12-11,45.61643835616438,M,White,4662342,2017-12-11,misdemeanor,drug,1,0,0
4662342,2793559,2017-12-11,45.61643835616438,M,White,4667407,2017-12-10,misdemeanor,property,1,0,0
4662342,2793559,2017-12-11,45.61643835616438,M,White,4387357,2018-02-05,felony,other,1,1,0
7028913,2835694,2016-05-21,43.30684931506849,M,White,7028913,2016-05-21,felony,other,0,1,0
7275867,2842887,2016-04-04,26.90958904109589,M,White,7275867,2016-04-04,misdemeanor,property,0,0,0
7275867,2842887,2016-04-04,26.90958904109589,M,White,5419450,2020-09-12,misdemeanor,drug,0,0,0
5766861,2844478,2017-05-16,25.008219178082197,M,Black,5766861,2017-05-16,felony,property,0,1,0
5941513,2852268,2017-03-31,28.863013698630137,M,Black,5941513,2017-03-31,misdemeanor,violent,0,0,0
3523180,2870513,2018-06-28,37.221917808219175,M,White,3523180,2018-06-28,misdemeanor,drug,0,0,0
3732305,2871550,2018-05-21,54.35342465753425,M,White,3732305,2018-05-21,misdemeanor,other,0,0,0
6601849,2871747,2016-09-23,53.79726027397261,M,Black,4519388,2018-01-12,misdemeanor,property,0,0,0
6601849,2871747,2016-09-23,53.79726027397261,M,Black,4539120,2018-01-09,misdemeanor,property,0,0,0
6601849,2871747,2016-09-23,53.79726027397261,M,Black,4317459,2018-02-18,misdemeanor,property,0,0,0
6601849,2871747,2016-09-23,53.79726027397261,M,Black,1615721,2019-05-16,misdemeanor,violent,0,0,0
6601849,2871747,2016-09-23,53.79726027397261,M,Black,5853111,2017-04-23,misdemeanor,property,0,0,0
6601849,2871747,2016-09-23,53.79726027397261,M,Black,8450597,2015-04-12,misdemeanor,other,0,0,0
6601849,2871747,2016-09-23,53.79726027397261,M,Black,6601849,2016-09-23,misdemeanor,property,0,0,0
6601849,2871747,2016-09-23,53.79726027397261,M,Black,5227374,2017-09-08,misdemeanor,other,0,0,0
6601849,2871747,2016-09-23,53.79726027397261,M,Black,5345708,2017-08-16,misdemeanor,other,0,0,0
